trans_date_trans_time,cc_num,merchant,category,amt,city,job,dob
2020-07-11 00:52:17,38544312728630,"Rowe, Batz and Goodwin",grocery_pos,347.28,Bonita Springs,Claims inspector/assessor,1991-08-21
2020-07-11 01:33:31,6011399591920186,Bogisich Inc,grocery_pos,378.56,Sheffield,Radio producer,1973-10-14
2020-07-11 01:43:56,675961917837,"Schumm, Bauch and Ondricka",grocery_pos,309.97,Sprague,Chiropodist,1967-08-24
2020-07-11 02:22:39,38544312728630,Fisher Inc,shopping_net,1129.96,Bonita Springs,Claims inspector/assessor,1991-08-21
2020-07-11 03:15:16,6011399591920186,Gutmann Ltd,grocery_net,8.96,Sheffield,Radio producer,1973-10-14
2020-07-11 03:16:53,6011399591920186,O'Keefe-Hudson,grocery_pos,369.18,Sheffield,Radio producer,1973-10-14
2020-07-11 03:22:29,6011399591920186,Dickinson-Rempel,misc_pos,629.85,Sheffield,Radio producer,1973-10-14
2020-07-11 03:29:00,675961917837,"Bernier, Streich and Jewess",grocery_net,19.92,Sprague,Chiropodist,1967-08-24
2020-07-11 03:37:28,6011399591920186,"Stehr, Jewess and Schimmel",misc_net,748.43,Sheffield,Radio producer,1973-10-14
2020-07-11 03:58:59,38544312728630,Friesen Inc,shopping_pos,730.65,Bonita Springs,Claims inspector/assessor,1991-08-21
2020-07-11 22:01:07,675961917837,Auer-West,shopping_net,979.0,Sprague,Chiropodist,1967-08-24
2020-07-11 22:01:22,501882822387,"Lehner, Reichert and Mills",misc_pos,8.08,Meadville,"Therapist, horticultural",1961-01-21
2020-07-11 22:12:40,501882822387,Doyle Ltd,grocery_pos,278.9,Meadville,"Therapist, horticultural",1961-01-21
2020-07-11 22:22:15,675961917837,Terry-Huel,shopping_net,1133.22,Sprague,Chiropodist,1967-08-24
2020-07-11 23:06:29,501882822387,Block-Parisian,misc_net,741.45,Meadville,"Therapist, horticultural",1961-01-21
2020-07-11 23:27:48,501882822387,"Reichert, Huels and Hoppe",shopping_net,1166.0,Meadville,"Therapist, horticultural",1961-01-21
2020-07-11 23:37:59,675961917837,"Schmeler, Bashirian and Price",shopping_net,953.63,Sprague,Chiropodist,1967-08-24
2020-07-11 23:42:46,675961917837,O'Keefe-Wisoky,food_dining,123.61,Sprague,Chiropodist,1967-08-24
2020-07-11 23:42:56,675961917837,"Heathcote, Yost and Kertzmann",shopping_net,1037.75,Sprague,Chiropodist,1967-08-24
2020-07-11 23:57:24,675961917837,Heathcote LLC,shopping_net,882.13,Sprague,Chiropodist,1967-08-24
2020-07-12 01:18:57,3540075240003197,"Rowe, Batz and Goodwin",grocery_pos,304.0,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-12 01:33:09,3540075240003197,"Parisian, Schiller and Altenwerth",misc_net,814.9,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-12 01:43:23,501882822387,Schamberger-O'Keefe,grocery_pos,278.32,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 02:38:24,501882822387,"Jenkins, Hauck and Friesen",gas_transport,5.62,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 03:05:43,3514897282719543,Strosin-Cruickshank,grocery_pos,306.32,Farmington,Cytogeneticist,1952-10-13
2020-07-12 03:47:00,501882822387,Hudson-Ratke,grocery_pos,296.17,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 06:27:56,501882822387,Jaskolski-Dibbert,grocery_net,8.88,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 12:28:46,501882822387,"Gottlieb, Considine and Schultz",shopping_net,959.71,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 14:45:32,3540075240003197,Klocko LLC,misc_net,730.44,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-12 15:46:54,3514897282719543,"Weimann, Kuhic and Beahan",shopping_pos,1100.78,Farmington,Cytogeneticist,1952-10-13
2020-07-12 22:07:55,501882822387,"Baumbach, Feeney and Morar",shopping_net,1045.16,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 22:42:52,3540075240003197,"Mosciski, Ziemann and Farrell",shopping_net,985.9,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-12 22:43:52,501882822387,Kerluke-Abshire,shopping_net,1112.33,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 22:53:57,501882822387,Beier-Hyatt,shopping_pos,906.83,Meadville,"Therapist, horticultural",1961-01-21
2020-07-12 23:12:38,3514897282719543,"Quitzon, Green and Bashirian",shopping_pos,915.25,Farmington,Cytogeneticist,1952-10-13
2020-07-12 23:20:17,3540075240003197,"Greenholt, O'Hara and Balistreri",shopping_net,852.76,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-12 23:21:50,3540075240003197,Kilback LLC,food_dining,102.42,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-12 23:40:57,3514897282719543,Stamm-Witting,shopping_net,1111.35,Farmington,Cytogeneticist,1952-10-13
2020-07-12 23:42:17,3514897282719543,Denesik and Sons,shopping_pos,965.25,Farmington,Cytogeneticist,1952-10-13
2020-07-12 23:46:59,676314217768,Gaylord-Powlowski,home,260.44,Odessa,Clinical research associate,1972-12-31
2020-07-12 23:48:55,3514897282719543,"Gottlieb, Considine and Schultz",shopping_net,1031.9,Farmington,Cytogeneticist,1952-10-13
2020-07-13 01:17:37,3514897282719543,Heller-Langosh,gas_transport,6.39,Farmington,Cytogeneticist,1952-10-13
2020-07-13 02:28:36,676314217768,Reichel Inc,entertainment,536.63,Odessa,Clinical research associate,1972-12-31
2020-07-13 16:19:29,3514897282719543,"Hartmann, Rowe and Hermann",travel,9.0,Farmington,Cytogeneticist,1952-10-13
2020-07-13 22:30:05,3540075240003197,Sawayn PLC,shopping_pos,824.17,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-13 22:48:07,3540075240003197,"Quitzon, Green and Bashirian",shopping_pos,984.39,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-13 22:52:38,676314217768,"Hyatt, Russel and Gleichner",health_fitness,18.35,Odessa,Clinical research associate,1972-12-31
2020-07-13 23:45:32,3540075240003197,Botsford Ltd,shopping_pos,626.99,Lonsdale,Chief Strategy Officer,1987-01-27
2020-07-13 23:57:54,3514897282719543,Leannon-Ward,food_dining,139.84,Farmington,Cytogeneticist,1952-10-13
2020-07-14 00:17:07,3579200383632826,Parisian and Sons,gas_transport,10.19,Boyd,IT trainer,1975-12-24
2020-07-14 01:53:36,3579200383632826,"Christiansen, Goyette and Schamberger",gas_transport,10.04,Boyd,IT trainer,1975-12-24
2020-07-14 22:44:11,3579200383632826,Parker-Kunde,personal_care,23.04,Boyd,IT trainer,1975-12-24
2020-07-14 23:04:07,3579200383632826,Jast Ltd,shopping_net,967.23,Boyd,IT trainer,1975-12-24
2020-07-14 23:08:09,3579200383632826,"Schmeler, Bashirian and Price",shopping_net,930.27,Boyd,IT trainer,1975-12-24
2020-07-15 02:42:23,3579200383632826,Schmitt Inc,gas_transport,10.13,Boyd,IT trainer,1975-12-24
2020-07-15 18:58:40,3579200383632826,Lemke-Gutmann,shopping_net,932.64,Boyd,IT trainer,1975-12-24
2020-07-15 22:14:51,3579200383632826,Heathcote LLC,shopping_net,954.08,Boyd,IT trainer,1975-12-24
2020-07-18 00:21:09,2454076758463217,"Rowe, Batz and Goodwin",grocery_pos,295.91,Remer,Insurance risk surveyor,1987-10-27
2020-07-18 01:48:20,2703186189652095,"Schultz, Simonis and Little",grocery_pos,335.98,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-18 03:51:48,2703186189652095,"Langworth, Boehm and Gulgowski",shopping_net,1097.18,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-18 15:42:12,2703186189652095,Kihn-Fritsch,food_dining,110.12,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-18 18:43:58,2454076758463217,Koepp-Parker,grocery_pos,275.16,Remer,Insurance risk surveyor,1987-10-27
2020-07-18 21:00:49,3534330126107879,Gottlieb-Hansen,personal_care,21.38,Bridger,Chartered loss adjuster,1978-01-15
2020-07-18 22:03:20,2454076758463217,Kuphal-Predovic,misc_net,828.22,Remer,Insurance risk surveyor,1987-10-27
2020-07-18 22:09:38,2454076758463217,"Zboncak, Rowe and Murazik",shopping_net,958.05,Remer,Insurance risk surveyor,1987-10-27
2020-07-18 22:10:31,3534330126107879,Kerluke-Abshire,shopping_net,988.18,Bridger,Chartered loss adjuster,1978-01-15
2020-07-18 22:31:56,2454076758463217,Conroy Ltd,shopping_pos,822.11,Remer,Insurance risk surveyor,1987-10-27
2020-07-18 23:01:36,2454076758463217,Bashirian Group,shopping_net,1133.57,Remer,Insurance risk surveyor,1987-10-27
2020-07-18 23:37:00,3534330126107879,"Quitzon, Green and Bashirian",shopping_pos,742.91,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 00:28:25,2454076758463217,Bernhard Inc,gas_transport,9.41,Remer,Insurance risk surveyor,1987-10-27
2020-07-19 01:07:05,2703186189652095,Koepp-Witting,grocery_pos,332.91,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 01:07:40,3534330126107879,Wolf Inc,grocery_pos,353.79,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 02:10:34,4428780983793657331,"Osinski, Ledner and Leuschke",grocery_pos,316.6,Waukesha,"Therapist, occupational",1946-01-02
2020-07-19 02:32:29,3534330126107879,"Schoen, Kuphal and Nitzsche",grocery_pos,306.87,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 02:35:09,4428780983793657331,Mraz-Herzog,gas_transport,11.61,Waukesha,"Therapist, occupational",1946-01-02
2020-07-19 02:46:17,2703186189652095,Lemke-Gutmann,shopping_net,1114.79,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 03:40:49,2454076758463217,"Kovacek, Dibbert and Ondricka",grocery_pos,306.75,Remer,Insurance risk surveyor,1987-10-27
2020-07-19 04:39:11,4428780983793657331,Kiehn Inc,grocery_pos,276.43,Waukesha,"Therapist, occupational",1946-01-02
2020-07-19 11:12:34,2703186189652095,Gerlach Inc,shopping_net,981.45,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 16:52:12,3534330126107879,"Reichert, Rowe and Mraz",shopping_net,1022.5,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 21:02:01,2703186189652095,"Hettinger, McCullough and Fay",home,218.12,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 22:00:56,3534330126107879,Kuphal-Predovic,misc_net,779.4,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 22:05:33,4428780983793657331,"Reichert, Huels and Hoppe",shopping_net,1040.83,Waukesha,"Therapist, occupational",1946-01-02
2020-07-19 22:13:25,3534330126107879,"Zboncak, Rowe and Murazik",shopping_net,857.24,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 22:15:59,2454076758463217,Beier-Hyatt,shopping_pos,795.09,Remer,Insurance risk surveyor,1987-10-27
2020-07-19 22:17:40,2703186189652095,"Cronin, Kshlerin and Weber",health_fitness,20.43,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 22:21:21,3534330126107879,Heaney-Marquardt,entertainment,503.53,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 22:26:31,4428780983793657331,Klocko LLC,misc_net,890.68,Waukesha,"Therapist, occupational",1946-01-02
2020-07-19 22:27:40,4428780983793657331,"Bernier, Volkman and Hoeger",misc_net,694.13,Waukesha,"Therapist, occupational",1946-01-02
2020-07-19 22:32:39,2703186189652095,Gaylord-Powlowski,home,254.25,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 22:33:45,3534330126107879,Beer-Jast,kids_pets,18.86,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 22:38:32,375534208663984,"Reichert, Shanahan and Hayes",shopping_net,1000.47,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-19 23:00:12,2454076758463217,Roob-Okuneva,health_fitness,23.34,Remer,Insurance risk surveyor,1987-10-27
2020-07-19 23:01:40,2454076758463217,Erdman-Ebert,personal_care,22.66,Remer,Insurance risk surveyor,1987-10-27
2020-07-19 23:02:31,375534208663984,Strosin-Cruickshank,grocery_pos,304.55,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-19 23:10:40,3534330126107879,Jast Ltd,shopping_net,843.65,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 23:15:44,2703186189652095,Ullrich Ltd,kids_pets,17.41,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 23:25:55,3534330126107879,"Heathcote, Yost and Kertzmann",shopping_net,723.15,Bridger,Chartered loss adjuster,1978-01-15
2020-07-19 23:35:50,2703186189652095,Auer LLC,personal_care,16.5,Moravian Falls,"Psychologist, counselling",1988-03-09
2020-07-19 23:45:30,375534208663984,Kuhic LLC,shopping_net,1036.64,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-19 23:55:53,4428780983793657331,"Little, Gutmann and Lynch",shopping_net,1068.32,Waukesha,"Therapist, occupational",1946-01-02
2020-07-20 00:00:52,2268221587779419,Mante Group,misc_net,707.11,Vancouver,Teaching laboratory technician,1985-01-02
2020-07-20 00:06:38,2268221587779419,"Towne, Greenholt and Koepp",shopping_net,967.39,Vancouver,Teaching laboratory technician,1985-01-02
2020-07-20 00:11:43,375534208663984,"Heller, Gutmann and Zieme",grocery_pos,325.81,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 00:57:49,4428780983793657331,"Tillman, Dickinson and Labadie",gas_transport,7.28,Waukesha,"Therapist, occupational",1946-01-02
2020-07-20 00:57:58,4225990116481262579,"Olson, Becker and Koch",gas_transport,7.41,Honokaa,Physiotherapist,1966-12-03
2020-07-20 01:36:36,4874017206859125,"Moen, Reinger and Murphy",grocery_pos,340.67,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-20 03:05:18,375534208663984,Rutherford-Mertz,grocery_pos,302.77,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 03:05:54,375534208663984,"Swift, Bradtke and Marquardt",grocery_net,8.39,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 17:20:08,375534208663984,"Baumbach, Strosin and Nicolas",shopping_pos,790.22,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 22:00:44,375534208663984,Beier-Hyatt,shopping_pos,768.27,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 22:02:50,375534208663984,"Huel, Hammes and Witting",grocery_pos,317.09,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 22:05:35,375534208663984,"Ruecker, Beer and Collier",shopping_net,1152.49,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 22:05:45,375534208663984,Durgan-Auer,misc_net,920.6,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 22:11:41,375534208663984,"Schoen, Nienow and Bauch",personal_care,19.19,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 22:12:37,4428780983793657331,O'Keefe-Hudson,grocery_pos,304.85,Waukesha,"Therapist, occupational",1946-01-02
2020-07-20 22:14:53,4225990116481262579,"Ferry, Lynch and Kautzer",misc_net,866.99,Honokaa,Physiotherapist,1966-12-03
2020-07-20 22:18:56,4225990116481262579,"Swaniawski, Lowe and Robel",shopping_pos,981.64,Honokaa,Physiotherapist,1966-12-03
2020-07-20 22:33:01,4874017206859125,"Eichmann, Hayes and Treutel",travel,9.09,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-20 22:36:33,4225990116481262579,"Labadie, Treutel and Bode",shopping_net,1055.28,Honokaa,Physiotherapist,1966-12-03
2020-07-20 22:57:29,375534208663984,DuBuque LLC,grocery_pos,316.07,Doe Hill,Dance movement psychotherapist,1986-03-28
2020-07-20 23:00:39,4428780983793657331,Boyer PLC,shopping_net,995.02,Waukesha,"Therapist, occupational",1946-01-02
2020-07-20 23:05:14,4428780983793657331,"Kihn, Abernathy and Douglas",shopping_net,960.91,Waukesha,"Therapist, occupational",1946-01-02
2020-07-20 23:10:36,4874017206859125,Erdman-Ebert,personal_care,21.48,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-20 23:16:26,4225990116481262579,"Greenholt, O'Hara and Balistreri",shopping_net,888.45,Honokaa,Physiotherapist,1966-12-03
2020-07-20 23:35:37,4428780983793657331,Kerluke-Abshire,shopping_net,1076.88,Waukesha,"Therapist, occupational",1946-01-02
2020-07-20 23:45:28,4874017206859125,Stark-Koss,home,274.01,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-21 00:22:06,4874017206859125,Stamm-Rodriguez,misc_pos,7.09,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-21 00:31:55,4874017206859125,"Koss, McLaughlin and Mayer",food_dining,118.54,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-21 00:49:22,4797297220948468262,"Kuhic, Bins and Pfeffer",shopping_net,758.2,Oolitic,Counsellor,1991-03-13
2020-07-21 01:43:05,2268221587779419,Friesen Inc,shopping_pos,694.91,Vancouver,Teaching laboratory technician,1985-01-02
2020-07-21 01:54:47,4874017206859125,Schmidt and Sons,shopping_net,952.53,Lake Oswego,Planning and development surveyor,1982-05-28
2020-07-21 02:23:10,4797297220948468262,"Raynor, Reinger and Hagenes",gas_transport,10.86,Oolitic,Counsellor,1991-03-13
2020-07-21 02:32:15,4797297220948468262,Rau and Sons,grocery_pos,310.49,Oolitic,Counsellor,1991-03-13
2020-07-21 15:45:05,4225990116481262579,Kozey-Boehm,shopping_net,979.57,Honokaa,Physiotherapist,1966-12-03
2020-07-21 22:24:16,4225990116481262579,Strosin-Cruickshank,grocery_pos,306.85,Honokaa,Physiotherapist,1966-12-03
2020-07-21 22:28:19,4797297220948468262,Ruecker-Mayert,kids_pets,17.79,Oolitic,Counsellor,1991-03-13
2020-07-21 22:59:02,4225990116481262579,Schamberger-O'Keefe,grocery_pos,293.98,Honokaa,Physiotherapist,1966-12-03
2020-07-21 23:03:47,4797297220948468262,Beer-Jast,kids_pets,22.02,Oolitic,Counsellor,1991-03-13
2020-07-21 23:09:48,4797297220948468262,"Cole, Hills and Jewess",home,262.82,Oolitic,Counsellor,1991-03-13
2020-07-21 23:27:40,4797297220948468262,Lynch-Wisozk,home,230.51,Oolitic,Counsellor,1991-03-13
2020-07-21 23:49:05,4225990116481262579,Durgan-Auer,misc_net,784.55,Honokaa,Physiotherapist,1966-12-03
2020-07-21 23:50:40,4797297220948468262,"Wuckert, Wintheiser and Friesen",home,271.38,Oolitic,Counsellor,1991-03-13
2020-07-21 23:54:26,4797297220948468262,Cruickshank-Mills,entertainment,547.99,Oolitic,Counsellor,1991-03-13
2020-07-22 00:39:35,4797297220948468262,McCullough LLC,misc_pos,789.86,Oolitic,Counsellor,1991-03-13
2020-07-22 00:45:20,4195740185974,Erdman-Kertzmann,gas_transport,12.4,Portland,"Engineer, building services",1963-04-04
2020-07-22 02:22:17,4195740185974,"Olson, Becker and Koch",gas_transport,9.31,Portland,"Engineer, building services",1963-04-04
2020-07-22 02:39:51,4797297220948468262,Torp-Labadie,gas_transport,8.81,Oolitic,Counsellor,1991-03-13
2020-07-22 03:11:26,4195740185974,"Connelly, Reichert and Fritsch",gas_transport,8.2,Portland,"Engineer, building services",1963-04-04
2020-07-22 03:26:57,4195740185974,Bartoletti-Wunsch,gas_transport,7.65,Portland,"Engineer, building services",1963-04-04
2020-07-22 03:31:11,4195740185974,Kilback LLC,grocery_pos,314.36,Portland,"Engineer, building services",1963-04-04
2020-07-22 07:21:42,4797297220948468262,"Heller, Gutmann and Zieme",grocery_pos,353.17,Oolitic,Counsellor,1991-03-13
2020-07-22 19:46:14,4797297220948468262,"Kling, Howe and Schneider",home,258.3,Oolitic,Counsellor,1991-03-13
2020-07-22 22:36:12,4195740185974,"Rohan, White and Aufderhar",misc_net,897.8,Portland,"Engineer, building services",1963-04-04
2020-07-22 22:52:00,4195740185974,Jast Ltd,shopping_net,993.91,Portland,"Engineer, building services",1963-04-04
2020-07-22 23:26:45,4797297220948468262,"Bahringer, Osinski and Block",food_dining,132.1,Oolitic,Counsellor,1991-03-13
2020-07-22 23:31:15,4195740185974,"Towne, Greenholt and Koepp",shopping_net,1078.15,Portland,"Engineer, building services",1963-04-04
2020-07-23 00:19:06,4961003488432306,Kuvalis Ltd,gas_transport,18.71,Cressona,Ecologist,1966-05-10
2020-07-23 01:24:03,4961003488432306,Schmitt Inc,gas_transport,21.45,Cressona,Ecologist,1966-05-10
2020-07-23 03:12:28,4195740185974,Koepp-Witting,grocery_pos,304.03,Portland,"Engineer, building services",1963-04-04
2020-07-23 11:53:38,4961003488432306,Koss and Sons,gas_transport,17.26,Cressona,Ecologist,1966-05-10
2020-07-23 22:06:29,4195740185974,"Kerluke, Considine and Macejkovic",misc_net,716.45,Portland,"Engineer, building services",1963-04-04
2020-07-23 22:30:36,4961003488432306,Haley Group,misc_pos,49.79,Cressona,Ecologist,1966-05-10
2020-07-23 23:05:05,4195740185974,Lemke-Gutmann,shopping_net,1042.2,Portland,"Engineer, building services",1963-04-04
2020-07-23 23:16:22,4961003488432306,"Daugherty, Pouros and Beahan",shopping_pos,750.68,Cressona,Ecologist,1966-05-10
2020-07-23 23:30:23,4195740185974,"Schuppe, Nolan and Hoeger",shopping_pos,865.11,Portland,"Engineer, building services",1963-04-04
2020-07-23 23:31:12,4961003488432306,"Kuhic, Bins and Pfeffer",shopping_net,943.97,Cressona,Ecologist,1966-05-10
2020-07-24 02:50:18,4961003488432306,"Kovacek, Dibbert and Ondricka",grocery_pos,312.81,Cressona,Ecologist,1966-05-10
2020-07-24 03:57:21,4961003488432306,Schamberger-O'Keefe,grocery_pos,308.05,Cressona,Ecologist,1966-05-10
2020-07-24 22:38:53,4961003488432306,Ankunding LLC,shopping_net,1080.78,Cressona,Ecologist,1966-05-10
2020-07-24 23:21:29,4961003488432306,Feil-Morar,health_fitness,16.91,Cressona,Ecologist,1966-05-10
2020-07-24 23:25:25,4961003488432306,Torp-Lemke,misc_pos,52.89,Cressona,Ecologist,1966-05-10
2020-07-25 00:03:55,38014427445058,"Tromp, Kerluke and Glover",grocery_net,13.51,Adams,Sport and exercise psychologist,1946-08-11
2020-07-25 21:43:42,38014427445058,Jast Ltd,shopping_net,974.65,Adams,Sport and exercise psychologist,1946-08-11
2020-07-25 23:06:21,38014427445058,Volkman Ltd,misc_net,794.73,Adams,Sport and exercise psychologist,1946-08-11
2020-07-25 23:29:36,38014427445058,Mante Group,misc_net,782.49,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 00:22:28,2222157926772399,Strosin-Cruickshank,grocery_pos,343.03,Trenton,"Investment banker, operational",1987-02-26
2020-07-26 03:42:42,38014427445058,Barton Inc,grocery_pos,301.59,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 17:35:56,2222157926772399,Bernhard-Lesch,food_dining,107.32,Trenton,"Investment banker, operational",1987-02-26
2020-07-26 22:11:29,38014427445058,"Heathcote, Yost and Kertzmann",shopping_net,1049.73,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 22:20:19,38014427445058,Jast Ltd,shopping_net,959.52,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 22:21:22,2222157926772399,"Armstrong, Walter and Gottlieb",food_dining,119.77,Trenton,"Investment banker, operational",1987-02-26
2020-07-26 22:29:15,38014427445058,"Labadie, Treutel and Bode",shopping_net,1069.53,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 22:46:36,2222157926772399,Berge-Ullrich,home,274.23,Trenton,"Investment banker, operational",1987-02-26
2020-07-26 23:09:27,2222157926772399,Schoen-Quigley,kids_pets,19.0,Trenton,"Investment banker, operational",1987-02-26
2020-07-26 23:21:08,38014427445058,"Rodriguez, Yost and Jenkins",misc_net,896.46,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 23:25:09,38014427445058,Doyle Ltd,grocery_pos,299.97,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 23:25:47,38014427445058,Zemlak Group,misc_net,650.86,Adams,Sport and exercise psychologist,1946-08-11
2020-07-26 23:33:40,38014427445058,Kutch and Sons,grocery_pos,325.67,Adams,Sport and exercise psychologist,1946-08-11
2020-07-27 00:45:56,30290551782700,Cole PLC,grocery_pos,280.58,Cadiz,Commissioning editor,1961-09-03
2020-07-27 05:28:01,2222157926772399,Deckow-O'Conner,grocery_pos,371.84,Trenton,"Investment banker, operational",1987-02-26
2020-07-27 21:20:53,4671727014157745,Block-Hauck,travel,5.26,Andrews,Retail banker,1955-07-25
2020-07-27 22:00:28,2222157926772399,Kilback and Sons,entertainment,557.46,Trenton,"Investment banker, operational",1987-02-26
2020-07-27 22:22:43,30290551782700,Kerluke-Abshire,shopping_net,995.0,Cadiz,Commissioning editor,1961-09-03
2020-07-27 23:00:25,30290551782700,Macejkovic-Lesch,shopping_pos,951.91,Cadiz,Commissioning editor,1961-09-03
2020-07-27 23:44:56,30290551782700,Conroy Ltd,shopping_pos,1141.38,Cadiz,Commissioning editor,1961-09-03
2020-07-28 00:48:10,30290551782700,Cartwright-Harris,grocery_pos,269.01,Cadiz,Commissioning editor,1961-09-03
2020-07-28 01:40:05,4671727014157745,"Streich, Hansen and Veum",gas_transport,20.09,Andrews,Retail banker,1955-07-25
2020-07-28 01:46:15,30290551782700,Hudson-Ratke,grocery_pos,320.74,Cadiz,Commissioning editor,1961-09-03
2020-07-28 01:55:24,4671727014157745,Kutch and Sons,grocery_pos,308.66,Andrews,Retail banker,1955-07-25
2020-07-28 05:41:42,4671727014157745,Auer-Mosciski,grocery_pos,330.12,Andrews,Retail banker,1955-07-25
2020-07-28 22:26:11,30290551782700,Volkman Ltd,misc_net,768.37,Cadiz,Commissioning editor,1961-09-03
2020-07-28 22:38:43,30290551782700,Kerluke PLC,misc_net,789.41,Cadiz,Commissioning editor,1961-09-03
2020-07-28 22:42:53,30290551782700,Lemke-Gutmann,shopping_net,1041.01,Cadiz,Commissioning editor,1961-09-03
2020-07-28 23:00:12,4671727014157745,Miller-Hauck,grocery_pos,337.94,Andrews,Retail banker,1955-07-25
2020-07-28 23:44:06,30290551782700,"Reichert, Rowe and Mraz",shopping_net,1106.41,Cadiz,Commissioning editor,1961-09-03
2020-07-30 00:06:13,180011453250192,"Greenholt, Jacobi and Gleason",gas_transport,11.21,New Boston,Manufacturing engineer,1993-10-05
2020-07-30 00:52:25,4352307151555405069,Luettgen PLC,gas_transport,7.84,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-30 01:22:08,180011453250192,Kilback LLC,grocery_pos,291.8,New Boston,Manufacturing engineer,1993-10-05
2020-07-30 10:07:12,180011453250192,"Schultz, Simonis and Little",grocery_pos,296.34,New Boston,Manufacturing engineer,1993-10-05
2020-07-30 15:58:13,676173792455,Shields-Wunsch,health_fitness,19.02,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-30 22:07:21,4352307151555405069,Boyer-Reichert,shopping_net,1051.96,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-30 22:15:02,676173792455,Corwin-Romaguera,travel,9.25,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-30 22:30:00,180011453250192,Lockman Ltd,grocery_pos,309.43,New Boston,Manufacturing engineer,1993-10-05
2020-07-30 22:55:55,180011453250192,"Rodriguez, Yost and Jenkins",misc_net,853.47,New Boston,Manufacturing engineer,1993-10-05
2020-07-30 23:20:10,4352307151555405069,Kuhic LLC,shopping_net,1153.43,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-30 23:38:50,4352307151555405069,Macejkovic-Lesch,shopping_pos,975.25,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-30 23:54:57,676173792455,Kassulke PLC,shopping_net,1130.56,Santa Monica,"Civil engineer, contracting",1961-04-25
