trans_date_trans_time,cc_num,merchant,category,amt,city,job,dob
2020-06-21 13:31:01,4836998673805450,Breitenberg-Hermiston,kids_pets,61.85,Manistique,Trade mark attorney,1979-04-12
2020-06-21 13:31:21,4671727014157745,Stark-Koss,home,80.03,Andrews,Retail banker,1955-07-25
2020-06-21 13:31:29,30029052116970,"Feil, Hilpert and Koss",food_dining,10.62,Falconer,Metallurgist,1970-10-09
2020-06-21 13:31:41,3501942333500073,Schuppe LLC,entertainment,51.43,Phoenix,Counselling psychologist,1999-11-30
2020-06-21 13:31:45,6011367958204270,Torphy-Kertzmann,health_fitness,39.54,Hinckley,Medical sales representative,1988-09-15
2020-06-21 13:32:05,372382441451095,"Runolfsdottir, Mueller and Hand",entertainment,24.64,Port Ewen,Heritage manager,1966-01-21
2020-06-21 13:32:30,343668971234893,"Torp, Muller and Borer",health_fitness,3.04,Hopkins,Chiropodist,1949-11-16
2020-06-21 13:32:40,4634955908138648,Abshire PLC,entertainment,17.44,Hooper,"Engineer, automotive",1973-12-26
2020-06-21 13:33:50,213174467670432,Crona and Sons,kids_pets,169.09,Cecilton,Podiatrist,1969-01-14
2020-06-21 13:34:18,4998109455173950,O'Connell-Ullrich,home,127.97,Kansas City,Counsellor,1987-11-18
2020-06-21 13:34:39,4599285557366057,Spencer-Runolfsson,misc_pos,35.45,Burrton,Gaffer,1997-11-18
2020-06-21 13:34:56,4904681492230012,Streich Ltd,home,66.84,Cottekill,Comptroller,1990-10-19
2020-06-21 13:35:01,4822367783500458,Conroy-Emard,food_dining,11.18,Haines City,Exercise physiologist,1991-01-01
2020-06-21 13:35:11,4509142395811241,Bernier and Sons,kids_pets,37.89,Surrency,"Engineer, technical sales",1926-07-12
2020-06-21 13:35:13,2296006538441789,"Dare, Casper and Bartoletti",kids_pets,29.76,Brooklyn,Medical sales representative,1999-09-01
2020-06-21 13:35:18,30551643947183,Zboncak LLC,food_dining,76.83,Grover,Toxicologist,1973-11-14
2020-06-21 13:35:34,4952583804639909,Erdman-Durgan,health_fitness,3.19,Warren,Magazine features editor,1957-04-05
2020-06-21 13:35:51,30235268718158,Thiel Ltd,travel,3.88,West Harrison,Lexicographer,1977-08-16
2020-06-21 13:36:21,4476840372112,Heathcote LLC,shopping_net,236.15,Woodville,"Editor, commissioning",1979-01-21
2020-06-21 13:36:53,4956828990005111019,Eichmann-Kilback,home,106.86,Elizabeth,Operational researcher,1980-12-21
2020-06-21 13:37:08,676298633337,Kutch-Ferry,home,4.02,Center Point,Chief Executive Officer,1971-12-10
2020-06-21 13:38:42,373905417449658,"Gutmann, McLaughlin and Wiza",home,108.51,Meridian,Phytotherapist,1970-11-12
2020-06-21 13:39:27,30273037698427,Medhurst PLC,shopping_net,34.11,Thida,Careers information officer,2000-06-13
2020-06-21 13:40:52,676369110710,Erdman-Ebert,personal_care,51.44,Southfield,"Engineer, automotive",1974-12-28
2020-06-21 13:41:11,4601636330889,"Hoppe, Harris and Bednar",entertainment,8.09,Humble,Tax adviser,1990-12-18
2020-06-21 13:41:17,4708992452821239,Hammes-Beatty,kids_pets,20.89,Cord,"Designer, ceramics/pottery",1938-09-08
2020-06-21 13:42:08,2720433095629877,Jacobi and Sons,shopping_pos,7.59,Bowdoin,"Engineer, electronics",1997-08-22
2020-06-21 13:42:14,3520550088202337,Jast and Sons,food_dining,6.58,Hovland,Freight forwarder,2001-07-05
2020-06-21 13:42:15,4390966588600992777,"Streich, Rolfson and Wilderman",kids_pets,140.88,Oklahoma City,Advertising copywriter,1966-06-24
2020-06-21 13:42:30,376656886990758,Gerhold LLC,home,18.02,Zavalla,"Designer, jewellery",1985-12-03
2020-06-21 13:42:31,2229378226512508,Zboncak Ltd,food_dining,64.18,Cazenovia,Occupational hygienist,1984-11-06
2020-06-21 13:42:57,375248307838179,Lemke and Sons,travel,100.75,Tallmansville,Accounting technician,1967-09-16
2020-06-21 13:43:26,6011975266774121,Kulas Group,health_fitness,44.91,Annapolis,"Accountant, chartered certified",1943-05-28
2020-06-21 13:43:42,3589255887819806,Goldner-Lemke,entertainment,14.85,Hancock,Press photographer,1984-02-14
2020-06-21 13:43:47,3528407217576457,Predovic Inc,shopping_net,59.08,Kingsport,Warden/ranger,1987-02-14
2020-06-21 13:43:57,4536996888716062123,Howe Ltd,misc_pos,14.84,Espanola,Historic buildings inspector/conservation officer,1972-07-18
2020-06-21 13:44:54,30501624614310,Stoltenberg-Beatty,shopping_pos,16.5,Scotia,Magazine features editor,1973-05-04
2020-06-21 13:44:59,180048185037117,Bode-Schuster,kids_pets,57.53,Plainfield,Leisure centre manager,1974-07-19
2020-06-21 13:45:05,4716561796955522,Bruen-Yost,misc_pos,7.66,Heart Butte,Water engineer,1972-05-04
2020-06-21 13:45:53,38588538868506,Little Ltd,kids_pets,9.72,Marathon,Lexicographer,1990-11-23
2020-06-21 13:45:56,501899453424,"Crist, Jakubowski and Littel",home,9.48,Gadsden,Ceramics designer,1970-01-08
2020-06-21 13:45:59,4220495028289516646,"Reichel, Bradtke and Blanda",travel,16.68,Corona,Wellsite geologist,1966-05-22
2020-06-21 13:46:16,4010002218955876,Mayert Group,shopping_pos,13.13,Houston,Animator,1983-08-24
2020-06-21 13:46:49,4129767952109660,Towne LLC,misc_pos,5.7,Halstad,"Scientist, audiological",1972-06-14
2020-06-21 13:46:56,567868110212,Morissette PLC,shopping_pos,5.58,Houston,"Copywriter, advertising",1984-12-16
2020-06-21 13:47:13,3576021480694169,"Reichert, Huels and Hoppe",shopping_net,9.8,Topeka,Secondary school teacher,2004-12-30
2020-06-21 13:47:20,376944481517097,"Crist, Jakubowski and Littel",home,55.95,Grand Bay,"Scientist, physiological",1957-12-26
2020-06-21 13:47:41,580954173374,"Zemlak, Tillman and Cremin",personal_care,28.67,Montrose,Race relations officer,1960-01-13
2020-06-21 13:48:02,4836998673805450,Hills-Witting,shopping_net,6.82,Manistique,Trade mark attorney,1979-04-12
2020-06-21 13:48:08,676372984911,"Schaefer, Fay and Hilll",entertainment,102.43,Esbon,Tourism officer,1987-07-18
2020-06-21 13:48:14,3568255211412877,"Hills, Hegmann and Schaefer",health_fitness,4.56,Leo,Biomedical engineer,1994-11-24
2020-06-21 13:48:42,6011693194885790,Shanahan-Lehner,personal_care,11.09,Stanchfield,"Lecturer, further education",1995-12-04
2020-06-21 13:48:52,180031190491743,Feil-Morar,health_fitness,132.57,Mobile,"Surveyor, land/geomatics",1972-01-05
2020-06-21 13:48:56,676369110710,Berge-Ullrich,home,66.06,Southfield,"Engineer, automotive",1974-12-28
2020-06-21 13:49:06,4873783502705038,Bogisich-Weimann,kids_pets,73.52,Burlington,Public house manager,1974-03-10
2020-06-21 13:50:07,3596217206093829,Schmidt-Larkin,home,84.21,Birmingham,Camera operator,1988-03-25
2020-06-21 13:50:12,4503101193493052864,"Douglas, DuBuque and McKenzie",travel,2.4,Lakeland,Clothing/textile technologist,1979-07-03
2020-06-21 13:51:15,4623560839669,Daugherty-Thompson,food_dining,34.63,Lohrville,Administrator,1954-07-15
2020-06-21 13:51:15,4599285557366057,Goyette-Herzog,travel,3.74,Burrton,Gaffer,1997-11-18
2020-06-21 13:51:39,30446018552504,Keeling-Crist,misc_pos,15.37,Achille,Seismic interpreter,1993-05-27
2020-06-21 13:51:45,6011367958204270,"Walter, Hettinger and Kessler",personal_care,162.07,Hinckley,Medical sales representative,1988-09-15
2020-06-21 13:52:12,4302480582202074,Kozey-McDermott,travel,2.91,Muskegon,Historic buildings inspector/conservation officer,1995-05-25
2020-06-21 13:52:21,3561212938177173,Torphy-Kertzmann,health_fitness,20.79,Dadeville,Minerals surveyor,1977-01-04
2020-06-21 13:52:27,4767265376804500,Ziemann-Waters,health_fitness,196.93,Dublin,Transport planner,1961-06-19
2020-06-21 13:52:34,378006354724784,"Denesik, Powlowski and Pouros",home,80.28,Etlan,Senior tax professional/tax inspector,1982-01-07
2020-06-21 13:54:44,501899453424,"McDermott, Osinski and Morar",home,94.86,Gadsden,Ceramics designer,1970-01-08
2020-06-21 13:55:26,3513506355699497,"Kilback, Nitzsche and Leffler",travel,2.29,Ridgeland,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29
2020-06-21 13:55:54,6011693194885790,Vandervort-Funk,grocery_pos,88.94,Stanchfield,"Lecturer, further education",1995-12-04
2020-06-21 13:55:58,639046421587,"Dare, Fritsch and Zboncak",health_fitness,77.28,Leetsdale,"Administrator, education",1986-06-20
2020-06-21 13:55:59,4469777115158234880,Pouros-Haag,shopping_pos,3.04,Methuen,Market researcher,1980-11-22
2020-06-21 13:56:00,30266994494236,"Bahringer, Bergnaum and Quitzon",home,20.72,Ford,Chief Operating Officer,1976-11-21
2020-06-21 13:56:10,4956828990005111019,Hills-Boyer,personal_care,25.5,Elizabeth,Operational researcher,1980-12-21
2020-06-21 13:56:11,3529597930342630,Jast Ltd,shopping_net,7.06,Jordanville,Travel agency manager,1985-09-01
2020-06-21 13:56:51,38052002992326,Grimes LLC,entertainment,5.21,Cleveland,Building surveyor,1995-09-11
2020-06-21 13:56:54,4355790796238264643,Bode-Schuster,kids_pets,103.86,Payson,Exhibition designer,1969-08-04
2020-06-21 13:56:59,3533742182628021,Breitenberg-Hermiston,kids_pets,16.1,Johns Island,Materials engineer,1997-06-04
2020-06-21 13:57:10,4229733778084049,"McDermott, Osinski and Morar",home,142.1,Elizabethtown,Surgeon,1990-05-03
2020-06-21 13:57:32,4103158249977,Schaefer Ltd,kids_pets,45.19,Lorenzo,Petroleum engineer,1982-06-27
2020-06-21 13:57:44,4170689372027579,"Prosacco, Kreiger and Kovacek",home,37.03,Edmond,Media buyer,1993-05-10
2020-06-21 13:58:33,4302475216404898,Gulgowski LLC,home,42.44,Belmond,Community pharmacist,1964-08-08
2020-06-21 13:58:54,4173950183554608,Mohr-Bayer,shopping_net,127.6,Monmouth Beach,Health promotion specialist,1978-10-05
2020-06-21 13:58:57,6011975266774121,"O'Reilly, Mohr and Purdy",home,131.27,Annapolis,"Accountant, chartered certified",1943-05-28
2020-06-21 13:59:12,348253506557335,Lubowitz-Walter,kids_pets,84.17,Grand Bay,Armed forces logistics/support/administrative officer,1948-03-22
2020-06-21 13:59:28,2296006538441789,"Bahringer, Osinski and Block",food_dining,7.38,Brooklyn,Medical sales representative,1999-09-01
2020-06-21 14:00:11,4191109180926792,"Bahringer, Bergnaum and Quitzon",home,117.84,Amanda,Farm manager,1992-10-03
2020-06-21 14:00:34,376656886990758,Simonis-Prohaska,misc_pos,92.81,Zavalla,"Designer, jewellery",1985-12-03
2020-06-21 14:00:41,676173792455,Breitenberg-Hermiston,kids_pets,51.49,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-06-21 14:00:53,4957924165498,Bartoletti and Sons,personal_care,104.69,Kirk,Network engineer,1955-12-04
2020-06-21 14:01:20,5359543825610251,"Moore, Williamson and Emmerich",home,16.48,Belgrade,"Engineer, drilling",1975-06-29
2020-06-21 14:01:34,4348786085525522,Kulas Group,health_fitness,76.0,Bryant,Information systems manager,1979-01-08
2020-06-21 14:01:41,2713913904780408,"Kunze, Larkin and Mayert",travel,1.77,Delhi,Multimedia programmer,1964-02-13
2020-06-21 14:01:54,3520550088202337,"Becker, Harris and Harvey",personal_care,50.22,Hovland,Freight forwarder,2001-07-05
2020-06-21 14:02:18,6011893664860915,Weimann-Lockman,kids_pets,73.57,Littleton,Water engineer,1975-07-31
2020-06-21 14:02:27,4951647200979051,Kutch-Wilderman,home,18.76,Logan,"Scientist, research (physical sciences)",1976-06-15
2020-06-21 14:03:24,3533742182628021,"Lehner, Mosciski and King",misc_net,63.97,Johns Island,Materials engineer,1997-06-04
2020-06-21 14:03:27,630423337322,Heaney-Marquardt,entertainment,12.91,Orient,Special educational needs teacher,1978-06-21
2020-06-21 14:03:32,4400011257587661852,Gerhold LLC,home,20.01,North Loup,"Nurse, children's",1980-09-15
2020-06-21 14:03:33,38057513087029,"Gutmann, McLaughlin and Wiza",home,60.56,San Jose,Geoscientist,1997-01-18
2020-06-21 14:03:54,4745996322265,Klein Group,entertainment,79.18,Kingsford Heights,"Psychologist, forensic",1998-10-07
2020-06-21 14:04:10,6011252220172077,"McCullough, Hudson and Schuster",food_dining,5.22,Alton,"Engineer, land",2001-12-19
2020-06-21 14:04:38,4294040533480516,Little Ltd,kids_pets,5.25,New Ellenton,Biomedical scientist,1986-12-31
2020-06-21 14:05:10,2296006538441789,Kilback LLC,food_dining,25.72,Brooklyn,Medical sales representative,1999-09-01
2020-06-21 14:05:20,4178097073221156,Kub-Heaney,health_fitness,23.2,Baroda,"Horticulturist, commercial",1981-03-29
2020-06-21 14:05:24,6011542681743618,"Cronin, Kshlerin and Weber",health_fitness,14.59,Basye,"Engineer, mining",1972-08-09
2020-06-21 14:06:18,4302480582202074,"Schumm, McLaughlin and Carter",food_dining,49.65,Muskegon,Historic buildings inspector/conservation officer,1995-05-25
2020-06-21 14:06:40,3597926034019603,Mayert Group,shopping_pos,9.1,Oakland,Furniture conservator/restorer,1993-03-23
2020-06-21 14:06:56,30343344410970,Heller PLC,health_fitness,6.31,Marienville,"Copywriter, advertising",1962-03-20
2020-06-21 14:07:05,4538566639857,"Hahn, Douglas and Schowalter",travel,7.4,Fairview,"Programmer, multimedia",1967-05-28
2020-06-21 14:07:05,3551217896304745,Sporer-Keebler,personal_care,35.26,Tupper Lake,Chartered loss adjuster,1976-10-09
2020-06-21 14:07:24,4956828990005111019,Kertzmann LLC,health_fitness,50.88,Elizabeth,Operational researcher,1980-12-21
2020-06-21 14:07:28,4646845581490336108,"Bradtke, Torp and Bahringer",personal_care,91.47,West Sayville,Film/video editor,1990-06-25
2020-06-21 14:08:08,4512828414983801773,"Mueller, Gerhold and Mueller",health_fitness,6.58,Uledi,Tree surgeon,1983-07-25
2020-06-21 14:09:01,3531129874770000,"Reinger, Weissnat and Strosin",food_dining,61.03,Brandon,"Scientist, marine",1975-07-13
2020-06-21 14:09:04,4239436242473,Volkman-Predovic,shopping_net,8.54,Alexandria,"Scientist, biomedical",1991-10-04
2020-06-21 14:09:06,4561546772499,Kilback LLC,food_dining,21.97,Moriarty,"Therapist, art",1988-08-04
2020-06-21 14:09:50,6011381817520024,Connelly PLC,food_dining,43.13,Lagrange,Product/process development scientist,1973-07-13
2020-06-21 14:09:54,180042946491150,Heathcote LLC,shopping_net,3.11,Saint Petersburg,"Engineer, land",1989-02-28
2020-06-21 14:10:27,5104807169438134,Conroy Ltd,shopping_pos,8.48,Westhampton Beach,Financial trader,1978-07-08
2020-06-21 14:10:30,6011104316292105,Connelly-Carter,home,12.09,Drakes Branch,Energy engineer,1985-09-02
2020-06-21 14:10:34,5152054598359927,"Welch, Rath and Koepp",entertainment,1.87,Gretna,Biomedical scientist,1972-09-12
2020-06-21 14:10:35,6011399591920186,"Willms, Kris and Bergnaum",shopping_pos,7.23,Sheffield,Radio producer,1973-10-14
2020-06-21 14:11:03,30266994494236,Waelchi Inc,kids_pets,94.06,Ford,Chief Operating Officer,1976-11-21
2020-06-21 14:11:57,4769426683924058915,"Pouros, Walker and Spencer",kids_pets,21.77,Mifflin,Mining engineer,1954-08-22
2020-06-21 14:12:15,378278619832195,"Roberts, Daniel and Macejkovic",kids_pets,70.06,Eugene,"Scientist, physiological",1964-04-06
2020-06-21 14:12:21,3598215285024754,Heller PLC,health_fitness,27.68,Bellmore,"Librarian, public",1970-10-21
2020-06-21 14:12:45,6011693194885790,"Heathcote, Yost and Kertzmann",shopping_net,5.48,Stanchfield,"Lecturer, further education",1995-12-04
2020-06-21 14:13:15,180058696935600,"Bradtke, Torp and Bahringer",personal_care,62.17,De Lancey,Chartered accountant,2000-08-28
2020-06-21 14:13:30,30442439074871,Larkin Ltd,kids_pets,116.24,Jermyn,Training and development officer,1981-06-22
2020-06-21 14:14:02,213148039875802,Metz-Boehm,shopping_pos,3.84,Brandon,Environmental consultant,1978-11-30
2020-06-21 14:14:04,3547560454237873,Bednar PLC,kids_pets,68.35,Arcadia,"Designer, jewellery",1966-12-21
2020-06-21 14:14:08,3531129874770000,Connelly-Carter,home,105.16,Brandon,"Scientist, marine",1975-07-13
2020-06-21 14:14:09,571465035400,Parker-Kunde,personal_care,68.38,Fort Washakie,Freight forwarder,1976-02-26
2020-06-21 14:14:21,3540075240003197,"Fadel, Mertz and Rippin",entertainment,4.11,Lonsdale,Chief Strategy Officer,1987-01-27
2020-06-21 14:14:48,3551512895305309,Yost-Rogahn,personal_care,24.45,Rochester,"Development worker, international aid",1947-07-15
2020-06-21 14:15:33,180094419304907,Crooks and Sons,personal_care,7.6,Sun City,"Designer, exhibition/display",1972-09-22
2020-06-21 14:16:27,372520049757633,Jast Ltd,shopping_net,141.75,Ranier,Ceramics designer,2000-02-20
2020-06-21 14:16:38,3559679414981506,Crooks and Sons,personal_care,35.43,Lowville,Theme park manager,1991-03-29
2020-06-21 14:17:00,4342532437704183,Bednar PLC,kids_pets,17.91,Newark Valley,Further education lecturer,1994-02-16
2020-06-21 14:17:20,2712209726293386,Rau-Robel,kids_pets,39.14,Baton Rouge,"Designer, furniture",1977-02-22
2020-06-21 14:17:35,2266735643685262,"Nienow, Barrows and Romaguera",personal_care,3.22,Grant,Curator,1972-07-25
2020-06-21 14:18:16,3534093764340240,"Dare, Fritsch and Zboncak",health_fitness,18.43,Boulder,Patent attorney,1967-01-12
2020-06-21 14:18:47,213161231269724,Medhurst Inc,home,31.18,Gadsden,Physiological scientist,1963-02-09
2020-06-21 14:18:48,2720830304681674,Gleason-Macejkovic,shopping_net,9.77,Clarksville,Pathologist,1974-03-28
2020-06-21 14:19:24,4292743669224718067,Altenwerth-Kilback,home,62.53,Great Mills,Art therapist,1973-06-09
2020-06-21 14:19:25,2720830304681674,"Koss, Hansen and Lueilwitz",home,28.5,Clarksville,Pathologist,1974-03-28
2020-06-21 14:19:31,6011329966782895,Kuphal-Toy,food_dining,85.69,Tulsa,"Teacher, special educational needs",1971-09-01
2020-06-21 14:19:39,6593250708747804,Schulist Ltd,food_dining,31.85,Loxahatchee,Paramedic,1977-01-04
2020-06-21 14:20:56,4378993458389626,Kihn-Fritsch,food_dining,7.96,Conway,Surgeon,1999-10-25
2020-06-21 14:21:32,4890424426862856940,Lynch-Wisozk,home,17.5,Sacramento,Magazine features editor,1979-04-30
2020-06-21 14:21:38,3512365128314616,Dickinson Ltd,personal_care,61.14,Arnold,Land/geomatics surveyor,1985-03-31
2020-06-21 14:21:44,2242542703101233,Welch Inc,misc_net,92.44,Westport,Pensions consultant,1996-04-10
2020-06-21 14:22:23,3545109339866548,Hills-Boyer,personal_care,130.65,Moorhead,Chartered public finance accountant,1999-03-05
2020-06-21 14:22:27,374497717543058,"Prosacco, Kreiger and Kovacek",home,44.19,Wilton,"Designer, ceramics/pottery",1948-06-30
2020-06-21 14:22:49,180048185037117,Kassulke PLC,shopping_net,3.12,Plainfield,Leisure centre manager,1974-07-19
2020-06-21 14:22:52,4560004149983868183,"Denesik, Powlowski and Pouros",home,62.0,Colorado Springs,Museum/gallery exhibitions officer,1992-05-09
2020-06-21 14:24:30,639030014711,Rau-Grant,kids_pets,55.3,Olmsted,Mechanical engineer,1982-08-01
2020-06-21 14:24:45,4173950183554608,Macejkovic-Lesch,shopping_pos,7.46,Monmouth Beach,Health promotion specialist,1978-10-05
2020-06-21 14:24:48,568279015842,"Graham, Hegmann and Hammes",food_dining,58.67,Christine,Television floor manager,1991-05-01
2020-06-21 14:24:56,581686439828,"Moore, Williamson and Emmerich",home,37.02,Cochranton,Retail merchandiser,1973-07-28
2020-06-21 14:24:59,180084695172649,Ankunding LLC,shopping_net,98.67,Nokomis,Building surveyor,1985-12-08
2020-06-21 14:25:20,630441765090,Treutel-King,travel,5.49,May,Corporate investment banker,1965-07-26
2020-06-21 14:25:34,30082025922891,Waters-Cruickshank,health_fitness,110.85,Naples,"Pilot, airline",1934-06-23
2020-06-21 14:25:44,213178765398315,"Hintz, Bauch and Smith",health_fitness,189.64,Riverton,"Lecturer, higher education",1993-09-11
2020-06-21 14:25:49,60487002085,Crona and Sons,kids_pets,8.92,Jackson,"Horticulturist, commercial",1972-08-15
2020-06-21 14:25:59,4710826438164847414,Powlowski-Weimann,food_dining,49.47,Turner,Further education lecturer,1964-01-04
2020-06-21 14:26:08,4102003771126577611,Lesch Ltd,shopping_pos,7.68,Keller,Probation officer,1987-06-13
2020-06-21 14:26:22,343668971234893,"Hermiston, Pacocha and Smith",health_fitness,13.62,Hopkins,Chiropodist,1949-11-16
2020-06-21 14:27:02,374930071163758,Gislason Group,misc_pos,2.96,Romulus,Police officer,1971-11-05
2020-06-21 14:27:06,346273234529002,"Streich, Rolfson and Wilderman",kids_pets,31.09,Ronceverte,Statistician,1991-10-22
2020-06-21 14:27:06,4451952084362894,Kuphal-Toy,food_dining,62.19,Nazareth,Petroleum engineer,1980-07-30
2020-06-21 14:27:13,6011679934075347,Klein Group,entertainment,32.51,Jelm,Public librarian,1974-04-16
2020-06-21 14:27:46,4260059589824237,Crooks and Sons,personal_care,8.53,Valentine,Network engineer,1945-03-15
2020-06-21 14:27:52,3538520143479972,"Roberts, Ryan and Smith",personal_care,44.34,Clay Center,Insurance underwriter,1965-09-15
2020-06-21 14:28:19,4294040533480516,Rau-Robel,kids_pets,5.63,New Ellenton,Biomedical scientist,1986-12-31
2020-06-21 14:29:46,4998109455173950,Dickinson Ltd,personal_care,37.3,Kansas City,Counsellor,1987-11-18
2020-06-21 14:29:54,3543299015720986,Reilly LLC,home,109.09,Lebanon,"Teacher, English as a foreign language",1977-10-19
2020-06-21 14:30:20,4681601008538160,Kozey-Boehm,shopping_net,156.72,Moundsville,Physiotherapist,1977-08-12
2020-06-21 14:30:34,4698163635895795,Bode-Rempel,kids_pets,71.62,Wendel,"Teacher, adult education",1989-08-16
2020-06-21 14:30:42,180048185037117,"Romaguera, Cruickshank and Greenholt",shopping_net,456.22,Plainfield,Leisure centre manager,1974-07-19
2020-06-21 14:31:15,571465035400,"Pouros, Walker and Spencer",kids_pets,55.03,Fort Washakie,Freight forwarder,1976-02-26
2020-06-21 14:31:28,3502088871723054,Altenwerth-Kilback,home,27.12,Kensington,Operations geologist,1976-09-08
2020-06-21 14:31:31,4646845581490336108,Howe PLC,entertainment,108.15,West Sayville,Film/video editor,1990-06-25
2020-06-21 14:31:43,3596217206093829,Spencer-Runolfsson,misc_pos,9.91,Birmingham,Camera operator,1988-03-25
2020-06-21 14:31:56,4783226709001,Volkman PLC,food_dining,28.56,Mc Cracken,Film/video editor,1961-04-22
2020-06-21 14:32:02,4089096483689733451,"Quitzon, Green and Bashirian",shopping_pos,11.35,Kilgore,Multimedia programmer,1983-10-14
2020-06-21 14:33:02,4585132874641,Shields-Wunsch,health_fitness,15.42,Utica,Land/geomatics surveyor,1972-04-18
2020-06-21 14:33:16,344709867813900,Williamson LLC,misc_pos,41.07,Sebring,Environmental consultant,1986-01-30
2020-06-21 14:33:30,5501083170975659,Fadel Inc,health_fitness,25.75,Cuyahoga Falls,Equities trader,1966-01-04
2020-06-21 14:34:25,3546674063249004,"Witting, Beer and Ernser",home,37.22,Aledo,Optometrist,1984-07-05
2020-06-21 14:34:38,4228411452607671,Carroll PLC,health_fitness,124.73,Winthrop,Advertising account planner,1995-04-22
2020-06-21 14:34:39,4897067971111209737,Pacocha-Bauch,shopping_pos,6.65,Port Richey,Environmental education officer,1975-10-07
2020-06-21 14:34:41,4642894980163,Fisher-Schowalter,shopping_net,4.49,Clarinda,IT trainer,1990-07-13
2020-06-21 14:34:48,3564839259330465,Johns Inc,entertainment,39.42,Port Costa,Armed forces training and education officer,1959-03-31
2020-06-21 14:34:55,371284100299909,Friesen Inc,shopping_pos,9.81,Hedley,Early years teacher,1976-05-24
2020-06-21 14:35:20,213186551511454,Gerhold LLC,home,55.67,West Bethel,Chief Operating Officer,1951-03-31
2020-06-21 14:35:40,630469040731,Effertz LLC,entertainment,117.46,Cascade Locks,Barrister,1936-05-01
2020-06-21 14:36:38,4710792708725663,Eichmann-Kilback,home,61.7,Churubusco,"Research officer, trade union",1986-12-13
2020-06-21 14:36:51,371985236239474,Nolan-Williamson,kids_pets,8.95,Oriskany Falls,"Programmer, multimedia",1949-06-09
2020-06-21 14:37:28,675990301623,"Dare, Casper and Bartoletti",kids_pets,66.94,Ogdensburg,Senior tax professional/tax inspector,1994-03-13
2020-06-21 14:37:52,6011679934075347,Maggio-Fahey,misc_pos,72.62,Jelm,Public librarian,1974-04-16
2020-06-21 14:38:00,6011367958204270,Predovic Inc,shopping_net,31.66,Hinckley,Medical sales representative,1988-09-15
2020-06-21 14:38:09,38530489946071,Metz-Boehm,shopping_pos,1881.53,Arcadia,Animal technologist,1989-05-14
2020-06-21 14:38:24,4764202053279782,Denesik and Sons,shopping_pos,3.17,Diamond,Air cabin crew,1981-01-06
2020-06-21 14:39:33,180036456789979,Jast-McDermott,shopping_pos,7.51,Bagley,Risk analyst,1974-11-20
2020-06-21 14:39:47,30131826429364,Price Inc,shopping_net,62.44,Knoxville,"Designer, industrial/product",1994-04-22
2020-06-21 14:40:35,4587657402165341815,Streich Ltd,home,7.46,Pembroke Township,"Psychotherapist, child",2004-05-08
2020-06-21 14:42:05,30428204673351,Nolan-Williamson,kids_pets,54.15,Schaefferstown,Gaffer,1982-07-02
2020-06-21 14:42:36,4736845434667908128,Crona and Sons,kids_pets,103.54,Altona,"Surveyor, land/geomatics",1953-05-23
2020-06-21 14:42:45,583699482621,Schoen Ltd,kids_pets,103.09,Waupaca,"Engineer, civil (contracting)",1936-07-22
2020-06-21 14:43:01,3575540972310993,"Swaniawski, Nitzsche and Welch",health_fitness,42.67,University,Curator,2001-06-22
2020-06-21 14:43:13,4587657402165341815,Conroy-Emard,food_dining,6.08,Pembroke Township,"Psychotherapist, child",2004-05-08
2020-06-21 14:43:26,4683638447911,Fahey Inc,kids_pets,41.13,Egan,Broadcast presenter,1972-07-01
2020-06-21 14:44:06,4067137330196900,Stiedemann Inc,misc_pos,12.92,Eldridge,Politician's assistant,1986-11-12
2020-06-21 14:44:09,4586810168620942,Keeling-Crist,misc_pos,81.78,Edisto Island,"Sales professional, IT",1997-07-05
2020-06-21 14:44:16,377895991033232,Greenholt Ltd,health_fitness,34.01,Higganum,"Librarian, academic",1964-11-17
2020-06-21 14:44:27,36890292963032,Hoppe-Parisian,kids_pets,82.25,Girard,"Conservator, museum/gallery",1950-04-05
2020-06-21 14:44:31,4169759661243568,Mohr Inc,shopping_pos,2.91,Lawn,Special educational needs teacher,1972-02-15
2020-06-21 14:44:50,38530489946071,Bins-Howell,personal_care,24.55,Arcadia,Animal technologist,1989-05-14
2020-06-21 14:44:51,4716561796955522,Little Ltd,kids_pets,222.08,Heart Butte,Water engineer,1972-05-04
2020-06-21 14:45:29,4613314721966,White and Sons,home,61.82,Collettsville,Soil scientist,1988-09-15
2020-06-21 14:45:32,340103199302564,"Hauck, Dietrich and Funk",kids_pets,34.82,Gibsonville,Arboriculturist,1934-02-09
2020-06-21 14:45:35,30407675418785,Wisozk and Sons,misc_pos,6.12,Breesport,Psychotherapist,1991-10-13
2020-06-21 14:46:00,6506116513503136,"Cronin, Kshlerin and Weber",health_fitness,54.22,Tyler,Sports development officer,1984-05-04
2020-06-21 14:46:25,180049032966888,"Feil, Hilpert and Koss",food_dining,52.99,Saxon,Television/film/video producer,1986-04-15
2020-06-21 14:46:39,3592931352252641,Schoen Ltd,kids_pets,44.87,Afton,Barrister's clerk,1935-06-29
2020-06-21 14:47:41,2229824890647120,Bauch-Blanda,entertainment,1.52,Pearlington,"Therapist, occupational",1958-02-17
2020-06-21 14:48:50,3540862542587229,Grimes LLC,entertainment,48.85,Yellowstone National Park,Materials engineer,1941-11-16
